estacion,ancho_ventana,pentada_fin,parametro,valor
119,72,43,beta,549.9350416966844
119,72,43,prob.0,0
119,72,43,prob.media.0,0
119,72,44,alpha,5.839447902526819
119,72,44,beta,562.9739709867798
119,72,44,prob.0,0
119,72,44,prob.media.0,0
119,72,45,alpha,5.838523577288591
119,72,45,beta,563.4368818693308
119,72,45,prob.0,0
119,72,45,prob.media.0,0
119,72,46,alpha,5.847985415447891
119,72,46,beta,559.4126903243941
119,72,46,prob.0,0
119,72,46,prob.media.0,0
119,72,47,alpha,5.936942706670598
119,72,47,beta,549.1783374587878
119,72,47,prob.0,0
119,72,47,prob.media.0,0
119,72,48,alpha,6.124116780621568
119,72,48,beta,533.6129486733001
119,72,48,prob.0,0
119,72,48,prob.media.0,0
119,72,49,alpha,6.01071488100712
119,72,49,beta,543.807588822812
119,72,49,prob.0,0
119,72,49,prob.media.0,0
119,72,50,alpha,5.80868397346668
119,72,50,beta,563.7934640121606
119,72,50,prob.0,0
119,72,50,prob.media.0,0
119,72,51,alpha,5.644149612659075
119,72,51,beta,580.7220666852747
119,72,51,prob.0,0
119,72,51,prob.media.0,0
119,72,52,alpha,5.4761253309812785
119,72,52,beta,598.3637714619706
119,72,52,prob.0,0
119,72,52,prob.media.0,0
119,72,53,alpha,5.194298533702417
119,72,53,beta,628.3421492467819
119,72,53,prob.0,0
119,72,53,prob.media.0,0
119,72,54,alpha,5.45192986361464
119,72,54,beta,598.5610507902438
119,72,54,prob.0,0
119,72,54,prob.media.0,0
119,72,55,alpha,5.343028923528238
119,72,55,beta,611.016178537446
119,72,55,prob.0,0
119,72,55,prob.media.0,0
119,72,56,alpha,5.086837034381086
119,72,56,beta,642.8773291929363
119,72,56,prob.0,0
119,72,56,prob.media.0,0
119,72,57,alpha,4.873552471897912
119,72,57,beta,673.8614767163456
119,72,57,prob.0,0
119,72,57,prob.media.0,0
119,72,58,alpha,4.790012355046736
119,72,58,beta,686.9970086121175
119,72,58,prob.0,0
119,72,58,prob.media.0,0
119,72,59,alpha,4.715669526160413
119,72,59,beta,696.5246667992692
119,72,59,prob.0,0
119,72,59,prob.media.0,0
119,72,60,alpha,4.676794548059223
119,72,60,beta,700.0323737666637
119,72,60,prob.0,0
119,72,60,prob.media.0,0
119,72,61,alpha,4.5785816620445665
119,72,61,beta,715.4910717790096
119,72,61,prob.0,0
119,72,61,prob.media.0,0
119,72,62,alpha,4.487447488413075
119,72,62,beta,724.4418789468781
119,72,62,prob.0,0
119,72,62,prob.media.0,0
119,72,63,alpha,4.561034254256479
119,72,63,beta,713.2641625067668
119,72,63,prob.0,0
119,72,63,prob.media.0,0
119,72,64,alpha,4.582508005982142
119,72,64,beta,710.4751055093833
119,72,64,prob.0,0
119,72,64,prob.media.0,0
119,72,65,alpha,4.54996527233331
119,72,65,beta,715.9264488927286
119,72,65,prob.0,0
119,72,65,prob.media.0,0
119,72,66,alpha,4.469126083245841
119,72,66,beta,729.0825932142718
119,72,66,prob.0,0
119,72,66,prob.media.0,0
119,72,67,alpha,4.310643610860056
119,72,67,beta,755.9767295666666
119,72,67,prob.0,0
119,72,67,prob.media.0,0
119,72,68,alpha,4.1657348873819195
119,72,68,beta,784.0344290815199
119,72,68,prob.0,0
119,72,68,prob.media.0,0
119,72,69,alpha,4.198714028387309
119,72,69,beta,778.0611985032357
119,72,69,prob.0,0
119,72,69,prob.media.0,0
119,72,70,alpha,4.372575162934519
119,72,70,beta,747.4601047745261
119,72,70,prob.0,0
119,72,70,prob.media.0,0
119,72,71,alpha,4.523232111085742
119,72,71,beta,725.1544004281835
119,72,71,prob.0,0
119,72,71,prob.media.0,0
119,72,72,alpha,4.5250082845841
119,72,72,beta,722.7103125423616
119,72,72,prob.0,0
119,72,72,prob.media.0,0
133,6,1,alpha,0.7399161041732977
133,6,1,beta,1999.1469472781741
133,6,1,prob.0,0
133,6,1,prob.media.0,0
133,6,2,alpha,0.7555979948563004
133,6,2,beta,1731.3312268854606
133,6,2,prob.0,0
133,6,2,prob.media.0,0
133,6,3,alpha,0.776602717748631
133,6,3,beta,1585.521309096164
133,6,3,prob.0,0
133,6,3,prob.media.0,0
133,6,4,alpha,0.7015650124277737
133,6,4,beta,1923.0950878149763
133,6,4,prob.0,0
133,6,4,prob.media.0,0
133,6,5,alpha,0.7171020220334823
133,6,5,beta,1696.0600237087879
133,6,5,prob.0,0
133,6,5,prob.media.0,0
133,6,6,alpha,0.8142180981765659
133,6,6,beta,1091.8892566793807
133,6,6,prob.0,0
133,6,6,prob.media.0,0
133,6,7,alpha,0.8107040631443108
133,6,7,beta,1037.5458443126856
133,6,7,prob.0,0
133,6,7,prob.media.0,0
133,6,8,alpha,0.5435723768140905
133,6,8,beta,2617.3396969411388
133,6,8,prob.0,0
133,6,8,prob.media.0,0
133,6,9,alpha,0.522158244747987
133,6,9,beta,3193.8791028240294
133,6,9,prob.0,0
133,6,9,prob.media.0,0
133,6,10,alpha,0.5432824283225849
133,6,10,beta,3018.158172520574
133,6,10,prob.0,0
133,6,10,prob.media.0,0
133,6,11,alpha,0.5533564395311004
133,6,11,beta,3206.6570987445366
133,6,11,prob.0,0
133,6,11,prob.media.0,0
133,6,12,alpha,0.5255248087019655
133,6,12,beta,3504.4122951291147
133,6,12,prob.0,0
133,6,12,prob.media.0,0
133,6,13,alpha,0.5320391229067807
133,6,13,beta,3540.1361329611946
133,6,13,prob.0,0
133,6,13,prob.media.0,0
133,6,14,alpha,0.7119090800402962
133,6,14,beta,2004.6322463006409
133,6,14,prob.0,0
133,6,14,prob.media.0,0
133,6,15,alpha,0.788742338551607
133,6,15,beta,1759.739282166357
133,6,15,prob.0,0
133,6,15,prob.media.0,0
133,6,16,alpha,0.7451402403018708
133,6,16,beta,2022.7087623847067
133,6,16,prob.0,0
133,6,16,prob.media.0,0
133,6,17,alpha,0.7194678658634417
133,6,17,beta,2037.6856415142524
133,6,17,prob.0,0
133,6,17,prob.media.0,0
133,6,18,alpha,0.6874359270424717
133,6,18,beta,2649.554984218931
133,6,18,prob.0,0
133,6,18,prob.media.0,0
133,6,19,alpha,0.5667456187081589
133,6,19,beta,4176.462872248463
133,6,19,prob.0,0
133,6,19,prob.media.0,0
133,6,20,alpha,0.5870282672073874
133,6,20,beta,3908.866430963761
133,6,20,prob.0,0
133,6,20,prob.media.0,0
133,6,21,alpha,0.6045553393442422
133,6,21,beta,3870.3111796045137
133,6,21,prob.0,0
133,6,21,prob.media.0,0
133,6,22,alpha,0.5966197833338613
133,6,22,beta,4996.586050371093
133,6,22,prob.0,0
133,6,22,prob.media.0,0
133,6,23,alpha,0.568622336719136
133,6,23,beta,5834.5343138710095
133,6,23,prob.0,0
133,6,23,prob.media.0,0
133,6,24,alpha,0.5669153691625783
133,6,24,beta,5509.1412489913055
133,6,24,prob.0,0
133,6,24,prob.media.0,0
133,6,25,alpha,0.6394370150194865
133,6,25,beta,4243.3533376048545
133,6,25,prob.0,0
133,6,25,prob.media.0,0
133,6,26,alpha,0.6033965532462912
133,6,26,beta,5152.537272316924
133,6,26,prob.0,0
133,6,26,prob.media.0,0
133,6,27,alpha,0.5974396494499823
133,6,27,beta,5719.168602161654
133,6,27,prob.0,0
133,6,27,prob.media.0,0
133,6,28,alpha,0.6917132329946156
133,6,28,beta,4334.274779960795
133,6,28,prob.0,0
133,6,28,prob.media.0,0
133,6,29,alpha,0.7823507958691139
133,6,29,beta,3833.82382335591
133,6,29,prob.0,0
133,6,29,prob.media.0,0
133,6,30,alpha,0.7483369518967007
133,6,30,beta,4514.689558312779
133,6,30,prob.0,0
133,6,30,prob.media.0,0
133,6,31,alpha,0.736428174885808
133,6,31,beta,5027.035316698006
133,6,31,prob.0,0
133,6,31,prob.media.0,0
133,6,32,alpha,0.7195943536901948
133,6,32,beta,5349.628968725063
133,6,32,prob.0,0
133,6,32,prob.media.0,0
133,6,33,alpha,0.7604681205943393
133,6,33,beta,5131.926816837902
133,6,33,prob.0,0
133,6,33,prob.media.0,0
133,6,34,alpha,0.8398742454210297
133,6,34,beta,5221.894273542976
133,6,34,prob.0,0
133,6,34,prob.media.0,0
133,6,35,alpha,0.9267416390932164
133,6,35,beta,4727.648368013337
133,6,35,prob.0,0
133,6,35,prob.media.0,0
133,6,36,alpha,0.9556820983366707
133,6,36,beta,4980.679944068428
133,6,36,prob.0,0
133,6,36,prob.media.0,0
133,6,37,alpha,0.9846772142772829
133,6,37,beta,4942.5964962827675
133,6,37,prob.0,0
133,6,37,prob.media.0,0
133,6,38,alpha,1.134219820079902
133,6,38,beta,4627.302288877442
133,6,38,prob.0,0
133,6,38,prob.media.0,0
133,6,39,alpha,1.1286384503782123
133,6,39,beta,4833.667764728648
133,6,39,prob.0,0
133,6,39,prob.media.0,0
133,6,40,alpha,1.1166942552462924
133,6,40,beta,4459.310679726435
133,6,40,prob.0,0
133,6,40,prob.media.0,0
133,6,41,alpha,1.208677822355765
133,6,41,beta,4266.881910165228
133,6,41,prob.0,0
133,6,41,prob.media.0,0
133,6,42,alpha,1.3494622221392067
133,6,42,beta,3668.7806363098725
133,6,42,prob.0,0
133,6,42,prob.media.0,0
133,6,43,alpha,1.4162984389620283
133,6,43,beta,3185.2719122601984
133,6,43,prob.0,0
133,6,43,prob.media.0,0
133,6,44,alpha,1.5428235730224094
133,6,44,beta,2821.9698094495357
133,6,44,prob.0,0
133,6,44,prob.media.0,0
133,6,45,alpha,1.4741949789223443
133,6,45,beta,2956.8004106918834
133,6,45,prob.0,0
133,6,45,prob.media.0,0
133,6,46,alpha,1.4897007070812962
133,6,46,beta,2949.6298047760474
133,6,46,prob.0,0
133,6,46,prob.media.0,0
133,6,47,alpha,1.503781075261723
133,6,47,beta,2707.196944077271
133,6,47,prob.0,0
133,6,47,prob.media.0,0
133,6,48,alpha,1.3294510575245746
133,6,48,beta,3497.0679962142403
133,6,48,prob.0,0
133,6,48,prob.media.0,0
133,6,49,alpha,1.1830185674499225
133,6,49,beta,4299.77876774801
133,6,49,prob.0,0
133,6,49,prob.media.0,0
133,6,50,alpha,1.1399393627159702
133,6,50,beta,4410.7249632260455
133,6,50,prob.0,0
133,6,50,prob.media.0,0
133,6,51,alpha,1.092086487045088
133,6,51,beta,4603.824665125891
133,6,51,prob.0,0
133,6,51,prob.media.0,0
133,6,52,alpha,1.2196222122182783
133,6,52,beta,4167.223946234974
133,6,52,prob.0,0
133,6,52,prob.media.0,0
133,6,53,alpha,1.3386759576037617
133,6,53,beta,3996.544177536827
133,6,53,prob.0,0
133,6,53,prob.media.0,0
133,6,54,alpha,1.4036685479233673
133,6,54,beta,3274.851723073794
133,6,54,prob.0,0
133,6,54,prob.media.0,0
133,6,55,alpha,1.4399699525184788
133,6,55,beta,2797.3479250326845
133,6,55,prob.0,0
133,6,55,prob.media.0,0
133,6,56,alpha,1.3699000768857075
133,6,56,beta,2959.926342908291
133,6,56,prob.0,0
133,6,56,prob.media.0,0
133,6,57,alpha,1.088733160057786
133,6,57,beta,3648.136275771082
133,6,57,prob.0,0
133,6,57,prob.media.0,0
133,6,58,alpha,1.085613967487608
133,6,58,beta,3830.4352059103085
133,6,58,prob.0,0
133,6,58,prob.media.0,0
133,6,59,alpha,0.9580837439327434
133,6,59,beta,4181.137600630866
133,6,59,prob.0,0
133,6,59,prob.media.0,0
133,6,60,alpha,0.9224824114489293
133,6,60,beta,4548.714748300352
133,6,60,prob.0,0
133,6,60,prob.media.0,0
133,6,61,alpha,0.8645677647128298
133,6,61,beta,4977.523946525636
133,6,61,prob.0,0
133,6,61,prob.media.0,0
133,6,62,alpha,0.8858784435025602
133,6,62,beta,4468.80367354224
133,6,62,prob.0,0
133,6,62,prob.media.0,0
133,6,63,alpha,0.9361373659566181
133,6,63,beta,3960.187601194642
133,6,63,prob.0,0
133,6,63,prob.media.0,0
133,6,64,alpha,0.9749692826153988
133,6,64,beta,3227.7745589815904
133,6,64,prob.0,0
133,6,64,prob.media.0,0
133,6,65,alpha,0.9689354258878169
133,6,65,beta,3191.7394294597443
133,6,65,prob.0,0
133,6,65,prob.media.0,0
133,6,66,alpha,0.9929627076497598
133,6,66,beta,2711.233841668658
133,6,66,prob.0,0
133,6,66,prob.media.0,0
133,6,67,alpha,1.0109173602363963
133,6,67,beta,2333.1080002020535
133,6,67,prob.0,0
133,6,67,prob.media.0,0
133,6,68,alpha,0.8921865877244963
133,6,68,beta,2477.4443768159267
133,6,68,prob.0,0
133,6,68,prob.media.0,0
133,6,69,alpha,0.8255566317080492
133,6,69,beta,2272.656201302145
133,6,69,prob.0,0
133,6,69,prob.media.0,0
133,6,70,alpha,0.880197233221061
133,6,70,beta,1720.6651551896905
133,6,70,prob.0,0
133,6,70,prob.media.0,0
133,6,71,alpha,0.9641487602684993
133,6,71,beta,1384.951064375111
133,6,71,prob.0,0
133,6,71,prob.media.0,0
133,6,72,alpha,0.8025533577184403
133,6,72,beta,1840.889199850789
133,6,72,prob.0,0
133,6,72,prob.media.0,0
133,12,1,alpha,1.2235913848215554
133,12,1,beta,3171.8003635298564
133,12,1,prob.0,0
133,12,1,prob.media.0,0
133,12,2,alpha,1.1776560666322466
133,12,2,beta,3034.6955431762744
133,12,2,prob.0,0
133,12,2,prob.media.0,0
133,12,3,alpha,1.0608463021034096
133,12,3,beta,3019.5797526131582
133,12,3,prob.0,0
133,12,3,prob.media.0,0
133,12,4,alpha,1.0480306968441768
133,12,4,beta,2823.8442786929845
133,12,4,prob.0,0
133,12,4,prob.media.0,0
133,12,5,alpha,1.0416967235899706
133,12,5,beta,2527.841313383633
133,12,5,prob.0,0
133,12,5,prob.media.0,0
133,12,6,alpha,0.9801634673884995
133,12,6,beta,2511.427875454444
133,12,6,prob.0,0
133,12,6,prob.media.0,0
133,12,7,alpha,0.9926018120149886
133,12,7,beta,2185.6863940942394
133,12,7,prob.0,0
133,12,7,prob.media.0,0
133,12,8,alpha,0.7783622706371407
133,12,8,beta,3566.1643179873154
133,12,8,prob.0,0
133,12,8,prob.media.0,0
133,12,9,alpha,0.7450225078186365
133,12,9,beta,3889.142905896113
133,12,9,prob.0,0
133,12,9,prob.media.0,0
133,12,10,alpha,0.7304036438867922
133,12,10,beta,4109.477220616443
133,12,10,prob.0,0
133,12,10,prob.media.0,0
133,12,11,alpha,0.7302519783576424
133,12,11,beta,4116.563013455383
133,12,11,prob.0,0
133,12,11,prob.media.0,0
133,12,12,alpha,0.7234313231032523
133,12,12,beta,3736.2938005799547
133,12,12,prob.0,0
133,12,12,prob.media.0,0
133,12,13,alpha,0.7310051497739477
133,12,13,beta,3727.2349937189138
133,12,13,prob.0,0
133,12,13,prob.media.0,0
133,12,14,alpha,0.7607688939294697
133,12,14,beta,3747.5632035843128
133,12,14,prob.0,0
133,12,14,prob.media.0,0
133,12,15,alpha,0.7603078018094649
133,12,15,beta,3975.306462009553
133,12,15,prob.0,0
133,12,15,prob.media.0,0
133,12,16,alpha,0.7354221982648065
133,12,16,beta,4252.270934938261
133,12,16,prob.0,0
133,12,16,prob.media.0,0
133,12,17,alpha,0.7250306691795076
133,12,17,beta,4414.121983971357
133,12,17,prob.0,0
133,12,17,prob.media.0,0
133,12,18,alpha,0.7122273312039809
133,12,18,beta,5228.757738013775
133,12,18,prob.0,0
133,12,18,prob.media.0,0
133,12,19,alpha,0.6756670286300918
133,12,19,beta,6533.865773111524
133,12,19,prob.0,0
133,12,19,prob.media.0,0
133,12,20,alpha,0.7739984448025667
133,12,20,beta,5025.991125113752
133,12,20,prob.0,0
133,12,20,prob.media.0,0
133,12,21,alpha,0.8229903895008055
133,12,21,beta,4736.28520170595
133,12,21,prob.0,0
133,12,21,prob.media.0,0
133,12,22,alpha,0.7993666854578345
133,12,22,beta,5892.283544751386
133,12,22,prob.0,0
133,12,22,prob.media.0,0
133,12,23,alpha,0.7533449485487914
133,12,23,beta,6546.410352551799
133,12,23,prob.0,0
133,12,23,prob.media.0,0
133,12,24,alpha,0.7372895756803577
133,12,24,beta,7010.728496097947
133,12,24,prob.0,0
133,12,24,prob.media.0,0
133,12,25,alpha,0.7245688127250288
133,12,25,beta,7224.215385277603
133,12,25,prob.0,0
133,12,25,prob.media.0,0
133,12,26,alpha,0.7161485148904998
133,12,26,beta,7727.625214247767
133,12,26,prob.0,0
133,12,26,prob.media.0,0
133,12,27,alpha,0.7345694236782987
133,12,27,beta,8039.73184980483
133,12,27,prob.0,0
133,12,27,prob.media.0,0
133,12,28,alpha,0.7577678725001138
133,12,28,beta,8099.547113419201
133,12,28,prob.0,0
133,12,28,prob.media.0,0
133,12,29,alpha,0.8323760158672024
133,12,29,beta,7787.976828019651
133,12,29,prob.0,0
133,12,29,prob.media.0,0
133,12,30,alpha,0.8615080916193546
133,12,30,beta,7158.710943052145
133,12,30,prob.0,0
133,12,30,prob.media.0,0
133,12,31,alpha,0.9233323671108091
133,12,31,beta,6638.9224410944225
133,12,31,prob.0,0
133,12,31,prob.media.0,0
133,12,32,alpha,0.9006088423907163
133,12,32,beta,7530.112499357134
133,12,32,prob.0,0
133,12,32,prob.media.0,0
133,12,33,alpha,0.9628729330344112
133,12,33,beta,7446.534508332257
133,12,33,prob.0,0
133,12,33,prob.media.0,0
133,12,34,alpha,1.1192535897963714
133,12,34,beta,6736.056206531173
133,12,34,prob.0,0
133,12,34,prob.media.0,0
133,12,35,alpha,1.182365009396204
133,12,35,beta,6394.364868156584
133,12,35,prob.0,0
133,12,35,prob.media.0,0
133,12,36,alpha,1.077745779274783
133,12,36,beta,7623.945328526826
133,12,36,prob.0,0
133,12,36,prob.media.0,0
133,12,37,alpha,1.1431678142659112
133,12,37,beta,7673.464175955842
133,12,37,prob.0,0
133,12,37,prob.media.0,0
133,12,38,alpha,1.2192165747987636
133,12,38,beta,7540.167863961179
133,12,38,prob.0,0
133,12,38,prob.media.0,0
133,12,39,alpha,1.1980582259573451
133,12,39,beta,7891.626045506733
133,12,39,prob.0,0
133,12,39,prob.media.0,0
133,12,40,alpha,1.2523270469189622
133,12,40,beta,7479.096826096016
133,12,40,prob.0,0
133,12,40,prob.media.0,0
133,12,41,alpha,1.3966364587043243
133,12,41,beta,6829.076115527316
133,12,41,prob.0,0
133,12,41,prob.media.0,0
133,12,42,alpha,1.5076391728099932
133,12,42,beta,6439.603908231658
133,12,42,prob.0,0
133,12,42,prob.media.0,0
133,12,43,alpha,1.6614026583149868
133,12,43,beta,5715.193158351372
133,12,43,prob.0,0
133,12,43,prob.media.0,0
133,12,44,alpha,1.789191390697126
133,12,44,beta,5425.9172063527585
133,12,44,prob.0,0
133,12,44,prob.media.0,0
133,12,45,alpha,1.7829945957684386
133,12,45,beta,5530.471719037565
133,12,45,prob.0,0
133,12,45,prob.media.0,0
133,12,46,alpha,1.920686044171191
133,12,46,beta,4873.039656313616
133,12,46,prob.0,0
133,12,46,prob.media.0,0
133,12,47,alpha,1.9820125593998443
133,12,47,beta,4615.186680675638
133,12,47,prob.0,0
133,12,47,prob.media.0,0
133,12,48,alpha,2.1144802373350644
133,12,48,beta,4462.0871147356975
133,12,48,prob.0,0
133,12,48,prob.media.0,0
133,12,49,alpha,1.9446687519798076
133,12,49,beta,4936.58440802937
133,12,49,prob.0,0
133,12,49,prob.media.0,0
133,12,50,alpha,1.9253359930622245
133,12,50,beta,4816.412168864821
133,12,50,prob.0,0
133,12,50,prob.media.0,0
133,12,51,alpha,1.7922517863286256
133,12,51,beta,5238.922721090742
133,12,51,prob.0,0
133,12,51,prob.media.0,0
133,12,52,alpha,1.7558463398462694
133,12,52,beta,5395.328151676634
133,12,52,prob.0,0
133,12,52,prob.media.0,0
133,12,53,alpha,2.0860877268919324
133,12,53,beta,4517.294538809836
133,12,53,prob.0,0
133,12,53,prob.media.0,0
133,12,54,alpha,1.8004228021505597
133,12,54,beta,5136.929652109002
133,12,54,prob.0,0
133,12,54,prob.media.0,0
133,12,55,alpha,1.7211005610251546
133,12,55,beta,5265.372391611885
133,12,55,prob.0,0
133,12,55,prob.media.0,0
133,12,56,alpha,1.7879076170129942
133,12,56,beta,5002.444348446035
133,12,56,prob.0,0
133,12,56,prob.media.0,0
133,12,57,alpha,1.7255110770087376
133,12,57,beta,5126.402563432312
133,12,57,prob.0,0
133,12,57,prob.media.0,0
133,12,58,alpha,1.658356862828224
133,12,58,beta,5548.838350855196
133,12,58,prob.0,0
133,12,58,prob.media.0,0
133,12,59,alpha,1.5053878244935128
133,12,59,beta,6154.379592275001
133,12,59,prob.0,0
133,12,59,prob.media.0,0
133,12,60,alpha,1.581804893886901
133,12,60,beta,5443.012970243447
133,12,60,prob.0,0
133,12,60,prob.media.0,0
133,12,61,alpha,1.5965928137205596
133,12,61,beta,5027.290337127159
133,12,61,prob.0,0
133,12,61,prob.media.0,0
133,12,62,alpha,1.5290248808692375
133,12,62,beta,5163.568560247806
133,12,62,prob.0,0
133,12,62,prob.media.0,0
133,12,63,alpha,1.3744865241187585
133,12,63,beta,5511.183764483745
133,12,63,prob.0,0
133,12,63,prob.media.0,0
133,12,64,alpha,1.2314070083003086
133,12,64,beta,5985.637940101698
133,12,64,prob.0,0
133,12,64,prob.media.0,0
133,12,65,alpha,1.1295710529379326
133,12,65,beta,6291.144534547375
133,12,65,prob.0,0
133,12,65,prob.media.0,0
133,12,66,alpha,1.1186298660268055
133,12,66,beta,6160.786159195686
133,12,66,prob.0,0
133,12,66,prob.media.0,0
133,12,67,alpha,1.0749579802036835
133,12,67,beta,6196.448041560921
133,12,67,prob.0,0
133,12,67,prob.media.0,0
133,12,68,alpha,1.0618128278103027
133,12,68,beta,5812.7765021317555
133,12,68,prob.0,0
133,12,68,prob.media.0,0
133,12,69,alpha,1.063691446960756
133,12,69,beta,5251.877510591533
133,12,69,prob.0,0
133,12,69,prob.media.0,0
133,12,70,alpha,1.1041391970167467
133,12,70,beta,4223.002719172685
133,12,70,prob.0,0
133,12,70,prob.media.0,0
133,12,71,alpha,1.1706851879610303
133,12,71,beta,3716.894616329308
133,12,71,prob.0,0
133,12,71,prob.media.0,0
133,12,72,alpha,1.183277246510219
133,12,72,beta,3522.6647174257573
133,12,72,prob.0,0
133,12,72,prob.media.0,0
133,18,1,alpha,1.2545549945430563
133,18,1,beta,6289.937917446245
133,18,1,prob.0,0
133,18,1,prob.media.0,0
133,18,2,alpha,1.2768452680816558
133,18,2,beta,5680.530540159661
133,18,2,prob.0,0
133,18,2,prob.media.0,0
133,18,3,alpha,1.2725593578520522
133,18,3,beta,5385.705759500811
133,18,3,prob.0,0
133,18,3,prob.media.0,0
133,18,4,alpha,1.3212795721551838
133,18,4,beta,4657.0624964664985
133,18,4,prob.0,0
133,18,4,prob.media.0,0
133,18,5,alpha,1.3550739654250061
133,18,5,beta,4208.128964141104
133,18,5,prob.0,0
133,18,5,prob.media.0,0
133,18,6,alpha,1.4183768638429837
133,18,6,beta,3667.6247287620804
133,18,6,prob.0,0
133,18,6,prob.media.0,0
133,18,7,alpha,1.5999071622280403
133,18,7,beta,2752.4736980053294
133,18,7,prob.0,0
133,18,7,prob.media.0,0
133,18,8,alpha,1.2842668366681482
133,18,8,beta,3678.6734368295733
133,18,8,prob.0,0
133,18,8,prob.media.0,0
133,18,9,alpha,1.0866596557010237
133,18,9,beta,4242.085504727735
133,18,9,prob.0,0
133,18,9,prob.media.0,0
133,18,10,alpha,1.0559510028248433
133,18,10,beta,4190.825894799769
133,18,10,prob.0,0
133,18,10,prob.media.0,0
133,18,11,alpha,1.0222267369875755
133,18,11,beta,4153.298242988683
133,18,11,prob.0,0
133,18,11,prob.media.0,0
133,18,12,alpha,0.916434153445008
133,18,12,beta,4531.3237191418975
133,18,12,prob.0,0
133,18,12,prob.media.0,0
133,18,13,alpha,0.8856378710654087
133,18,13,beta,4695.142110969063
133,18,13,prob.0,0
133,18,13,prob.media.0,0
