Fecha,Precip,PET,QM,mes_dia
2018-12-21,0.481186365,4.6,10.126,12-21
2018-12-22,0.0,5.0,10.645,12-22
2018-12-23,0.0,4.4,9.899,12-23
2018-12-24,0.0,4.9,8.789,12-24
2018-12-25,0.0,5.7,7.642,12-25
2018-12-26,0.0,5.7,6.713,12-26
2018-12-27,0.0,4.9,5.564,12-27
2018-12-28,0.0,5.7,4.326,12-28
2018-12-29,0.0,4.8,3.329,12-29
2018-12-30,0.0,4.3,2.669,12-30
2018-12-31,0.0,5.2,2.184,12-31
2019-01-01,0.0,4.6,2.071,01-01
2019-01-02,38.02311112,3.9,3.11,01-02
2019-01-03,0.236207976,3.4,21.901,01-03
2019-01-04,0.0,4.5,22.433,01-04
2019-01-05,0.0,5.6,11.766,01-05
2019-01-06,9.474404502,4.1,10.085,01-06
2019-01-07,10.70078202,5.2,78.133,01-07
2019-01-08,20.45687387,6.8,53.181,01-08
2019-01-09,13.22232847,3.7,50.887,01-09
2019-01-10,3.469670046,2.4,54.125,01-10
2019-01-11,0.0,4.5,52.397,01-11
2019-01-12,0.029525997,3.2,40.953,01-12
2019-01-13,6.549507787,3.1,30.623,01-13
2019-01-14,0.629444404,4.6,31.712,01-14
2019-01-15,49.30146346,2.4,39.514,01-15
2019-01-16,0.549265248,3.9,175.641,01-16
2019-01-17,11.92456575,3.8,182.496,01-17
2019-01-18,25.35847158,2.8,173.883,01-18
2019-01-19,0.0,5.2,307.933,01-19
2019-01-20,0.0,4.8,360.076,01-20
2019-01-21,0.0,4.5,243.388,01-21
2019-01-22,0.0,5.1,185.416,01-22
2019-01-23,0.0,3.3,127.703,01-23
2019-01-24,0.0,5.3,71.371,01-24
2019-01-25,0.0,4.5,42.376,01-25
2019-01-26,2.062227279,4.7,28.205,01-26
2019-01-27,0.0,4.8,20.591,01-27
2019-01-28,0.0,5.6,18.187,01-28
2019-01-29,0.0,6.2,16.664,01-29
2019-01-30,7.047965813,4.2,13.139,01-30
2019-01-31,0.0,3.9,11.458,01-31
2019-02-01,0.0,3.2,10.614,02-01
2019-02-02,0.236207976,4.3,10.478,02-02
2019-02-03,0.0,4.3,9.862,02-03
2019-02-04,0.0,4.2,9.188,02-04
2019-02-05,0.0,4.4,8.352,02-05
2019-02-06,0.0,3.8,7.509,02-06
2019-02-07,0.0,4.9,6.908,02-07
2019-02-08,0.0,4.6,6.373,02-08
2019-02-09,0.0,4.9,5.7,02-09
2019-02-10,2.029468956,4.8,5.048,02-10
2019-02-11,36.93659575,2.7,6.59,02-11
2019-02-12,0.0,4.4,9.412,02-12
2019-02-13,0.0,3.4,11.808,02-13
2019-02-14,0.0,2.7,10.305,02-14
2019-02-15,0.0,4.2,8.408,02-15
2019-02-16,0.0,4.2,7.191,02-16
2019-02-17,0.0,4.4,6.33,02-17
2019-02-18,0.464985193,4.8,5.291,02-18
2019-02-19,0.118103988,4.5,4.85,02-19
2019-02-20,0.0,5.3,4.081,02-20
2019-02-21,0.0,5.8,3.812,02-21
2019-02-22,0.0,5.0,3.541,02-22
2019-02-23,28.77728031,2.8,3.141,02-23
2019-02-24,3.527292626,2.8,4.05,02-24
2019-02-25,0.0,3.2,4.381,02-25
2019-02-26,0.0,3.3,4.909,02-26
2019-02-27,0.0,3.2,4.86,02-27
2019-02-28,0.0,3.8,4.666,02-28
2019-03-01,0.0,3.6,3.823,03-01
2019-03-02,0.0,4.3,3.055,03-02
2019-03-03,0.0,3.6,2.573,03-03
2019-03-04,0.118103988,3.3,1.876,03-04
2019-03-05,0.0,3.5,1.136,03-05
2019-03-06,0.0,3.6,0.92,03-06
2019-03-07,0.983181624,4.6,0.759,03-07
2019-03-08,0.0,2.7,0.643,03-08
2019-03-09,0.0,3.2,0.594,03-09
2019-03-10,0.0,3.3,0.514,03-10
2019-03-11,0.0,3.7,0.412,03-11
2019-03-12,16.78157774,2.2,0.869,03-12
2019-03-13,0.0,3.5,1.747,03-13
2019-03-14,0.0,2.8,1.263,03-14
2019-03-15,0.0,2.7,0.889,03-15
2019-03-16,0.0,4.1,0.572,03-16
2019-03-17,0.0,2.2,0.458,03-17
2019-03-18,2.752828021,2.8,0.343,03-18
2019-03-19,0.0,3.1,0.265,03-19
2019-03-20,0.0,3.2,0.22,03-20
2019-03-21,0.0,2.4,0.181,03-21
2019-03-22,0.0,2.3,0.151,03-22
2019-03-23,0.0,2.3,0.134,03-23
2019-03-24,0.0,4.6,0.109,03-24
2019-03-25,0.059051994,2.6,0.086,03-25
2019-03-26,0.169725223,2.5,0.07,03-26
2019-03-27,0.0,2.6,0.612,03-27
2019-03-28,0.0,3.1,1.107,03-28
2019-03-29,0.0,3.0,0.977,03-29
2019-03-30,3.774988834,2.1,0.854,03-30
2019-03-31,0.0,2.0,0.717,03-31
2019-04-01,0.0,2.8,0.626,04-01
2019-04-02,0.177155982,3.0,0.591,04-02
2019-04-03,0.0,2.6,0.513,04-03
2019-04-04,19.94077255,3.3,0.489,04-04
2019-04-05,0.0,2.5,0.746,04-05
2019-04-06,0.0,2.0,1.417,04-06
2019-04-07,0.0,2.0,1.56,04-07
2019-04-08,0.0,2.1,1.019,04-08
2019-04-09,0.0,2.1,0.731,04-09
2019-04-10,0.0,2.5,0.571,04-10
2019-04-11,0.0,2.3,0.462,04-11
2019-04-12,0.0,1.7,0.393,04-12
2019-04-13,0.0,1.7,0.332,04-13
2019-04-14,0.0,2.1,0.264,04-14
2019-04-15,29.10613866,2.0,0.247,04-15
2019-04-16,0.0,1.9,0.338,04-16
2019-04-17,0.0,1.4,0.876,04-17
2019-04-18,0.0,1.7,1.441,04-18
2019-04-19,0.0,1.9,1.136,04-19
2019-04-20,0.0,2.0,0.823,04-20
2019-04-21,0.0,1.4,0.592,04-21
2019-04-22,0.0,1.4,0.447,04-22
2019-04-23,0.0,1.9,0.321,04-23
2019-04-24,1.047877335,2.0,0.217,04-24
2019-04-25,11.74181395,2.6,0.149,04-25
2019-04-26,40.26349887,1.5,0.122,04-26
2019-04-27,2.474248137,1.6,0.143,04-27
2019-04-28,0.0,1.4,3.207,04-28
2019-04-29,0.0,1.4,9.605,04-29
2019-04-30,0.0,1.4,9.353,04-30
2019-05-01,0.0,1.0,6.929,05-01
2019-05-02,0.0,1.5,3.013,05-02
2019-05-03,0.683169034,1.4,1.148,05-03
2019-05-04,1.943661341,1.2,0.563,05-04
2019-05-05,2.125863468,1.9,0.288,05-05
2019-05-06,0.0,1.5,0.161,05-06
2019-05-07,0.0,1.0,0.107,05-07
2019-05-08,0.0,1.7,0.071,05-08
2019-05-09,4.963189768,1.3,0.044,05-09
2019-05-10,0.0,1.3,0.029,05-10
2019-05-11,0.0,1.6,0.023,05-11
2019-05-12,0.0,0.8,0.019,05-12
2019-05-13,0.568227663,1.1,0.016,05-13
2019-05-14,0.0,1.2,0.011,05-14
2019-05-15,0.0,1.1,0.008,05-15
2019-05-16,0.0,1.0,0.004,05-16
2019-05-17,0.0,1.5,0.002,05-17
2019-05-18,0.0,1.1,0.002,05-18
2019-05-19,6.984104119,1.0,0.001,05-19
2019-05-20,21.88412231,1.0,0.001,05-20
2019-05-21,1.905792908,0.8,0.002,05-21
2019-05-22,1.900415891,1.2,0.02,05-22
2019-05-23,0.0,0.8,0.074,05-23
2019-05-24,0.0,0.4,0.118,05-24
2019-05-25,0.0,0.7,0.128,05-25
2019-05-26,0.0,0.9,0.054,05-26
2019-05-27,0.0,0.8,0.014,05-27
2019-05-28,0.0,0.8,0.006,05-28
2019-05-29,0.0,0.5,0.003,05-29
2019-05-30,2.744014117,0.6,0.001,05-30
2019-05-31,0.0,0.6,0.0,05-31
2019-06-01,0.0,0.4,0.0,06-01
2019-06-02,0.0,0.4,0.0,06-02
2019-06-03,0.0,0.6,0.0,06-03
2019-06-04,0.0,0.5,0.0,06-04
2019-06-05,0.0,0.8,0.0,06-05
2019-06-06,0.0,1.0,0.0,06-06
2019-06-07,0.848626115,0.8,0.0,06-07
2019-06-08,0.0,0.4,0.0,06-08
2019-06-09,3.931542953,0.6,0.0,06-09
2019-06-10,3.117298213,0.8,0.0,06-10
2019-06-11,2.628356754,0.7,0.0,06-11
2019-06-12,9.088470961,0.7,0.0,06-12
2019-06-13,22.4158503,0.8,0.493,06-13
2019-06-14,21.8781312,1.3,9.68,06-14
2019-06-15,3.618568841,0.8,7.872,06-15
2019-06-16,10.31045127,0.7,14.342,06-16
2019-06-17,0.0,0.9,23.27,06-17
2019-06-18,1.6963625,1.4,27.436,06-18
2019-06-19,0.0,1.3,17.913,06-19
2019-06-20,0.0,0.7,6.304,06-20
2019-06-21,0.0,0.7,0.741,06-21
2019-06-22,0.0,1.0,0.07,06-22
2019-06-23,0.0,2.0,0.005,06-23
2019-06-24,0.341584517,1.2,0.001,06-24
2019-06-25,8.494999741,2.1,0.0,06-25
2019-06-26,0.0,0.5,5.101,06-26
2019-06-27,0.0,0.4,8.083,06-27
2019-06-28,74.60035355,0.6,27.012,06-28
2019-06-29,0.867714714,0.8,240.173,06-29
2019-06-30,0.0,1.6,427.174,06-30
2019-07-01,0.848626115,1.0,363.919,07-01
2019-07-02,0.0,1.3,324.203,07-02
2019-07-03,0.0,1.1,226.596,07-03
2019-07-04,0.0,1.0,109.443,07-04
2019-07-05,0.0,0.8,48.815,07-05
2019-07-06,0.0,0.6,26.387,07-06
2019-07-07,0.0,0.2,17.725,07-07
2019-07-08,0.0,0.2,13.659,07-08
2019-07-09,0.0,0.3,11.034,07-09
2019-07-10,0.0,0.6,9.26,07-10
2019-07-11,0.088577991,0.6,7.962,07-11
2019-07-12,28.53477515,0.6,7.537,07-12
2019-07-13,0.0,0.7,10.291,07-13
2019-07-14,0.0,0.3,24.478,07-14
2019-07-15,0.0,0.5,40.505,07-15
2019-07-16,0.0,0.2,34.279,07-16
2019-07-17,0.0,0.5,19.366,07-17
2019-07-18,0.0,0.7,12.14,07-18
2019-07-19,0.339450446,0.6,8.885,07-19
2019-07-20,0.0,1.0,6.936,07-20
2019-07-21,6.290085035,3.2,5.427,07-21
2019-07-22,19.02513162,1.1,4.162,07-22
2019-07-23,9.367504478,1.1,10.677,07-23
2019-07-24,3.080805126,1.0,42.339,07-24
2019-07-25,48.42845253,0.8,91.917,07-25
2019-07-26,0.558345598,1.3,258.041,07-26
2019-07-27,0.0,0.9,390.565,07-27
2019-07-28,0.343704547,0.6,337.827,07-28
2019-07-29,0.0,0.8,327.81,07-29
2019-07-30,0.0,0.7,229.692,07-30
2019-07-31,2.467242832,0.9,104.641,07-31
2019-08-01,39.34145418,1.1,57.281,08-01
2019-08-02,0.0,1.4,91.843,08-02
2019-08-03,0.0,1.0,174.455,08-03
2019-08-04,0.0,0.6,190.476,08-04
2019-08-05,0.0,0.8,189.987,08-05
2019-08-06,0.0,1.1,108.444,08-06
2019-08-07,5.096510381,1.1,45.905,08-07
2019-08-08,38.338363,1.0,31.053,08-08
2019-08-09,23.96637932,0.9,120.65,08-09
2019-08-10,2.891456424,1.0,283.783,08-10
2019-08-11,0.0,0.8,320.006,08-11
2019-08-12,0.0,1.4,310.417,08-12
2019-08-13,0.0,1.1,288.076,08-13
2019-08-14,0.0,0.9,166.138,08-14
2019-08-15,0.0,0.9,69.048,08-15
2019-08-16,0.0,1.2,29.779,08-16
2019-08-17,0.0,1.6,16.26,08-17
2019-08-18,0.0,1.5,10.969,08-18
2019-08-19,0.0,1.1,7.92,08-19
2019-08-20,0.0,1.0,5.31,08-20
2019-08-21,0.0,1.0,2.682,08-21
2019-08-22,0.0,0.9,1.39,08-22
2019-08-23,0.0,0.9,0.82,08-23
2019-08-24,0.0,1.4,0.533,08-24
2019-08-25,14.68526358,1.7,0.308,08-25
2019-08-26,3.313901262,1.2,0.24,08-26
2019-08-27,0.0,1.4,0.57,08-27
2019-08-28,0.0,1.4,0.857,08-28
2019-08-29,6.685562543,2.8,0.726,08-29
2019-08-30,56.94763694,1.2,56.362,08-30
2019-08-31,0.0,1.6,223.151,08-31
2019-09-01,0.0,2.2,258.539,09-01
2019-09-02,0.0,1.9,210.248,09-02
2019-09-03,0.0,1.9,246.863,09-03
2019-09-04,0.0,1.7,162.737,09-04
2019-09-05,0.0,1.6,57.58,09-05
2019-09-06,15.99067031,2.2,18.586,09-06
2019-09-07,1.975023947,1.3,31.569,09-07
2019-09-08,38.86479463,1.3,57.573,09-08
2019-09-09,8.33693578,1.4,87.918,09-09
2019-09-10,12.11414483,1.7,201.771,09-10
2019-09-11,6.41742811,1.2,227.675,09-11
2019-09-12,0.0,1.6,236.61,09-12
2019-09-13,0.0,1.8,234.669,09-13
2019-09-14,0.0,2.1,151.962,09-14
2019-09-15,19.15838646,2.1,84.519,09-15
2019-09-16,9.080675316,1.6,62.953,09-16
2019-09-17,0.0,2.1,83.659,09-17
2019-09-18,0.0,2.7,104.408,09-18
2019-09-19,0.0,3.4,114.525,09-19
2019-09-20,0.0,2.5,109.409,09-20
2019-09-21,0.0,3.1,69.943,09-21
2019-09-22,0.0,2.2,46.474,09-22
2019-09-23,0.0,2.3,32.101,09-23
2019-09-24,0.0,2.3,24.62,09-24
2019-09-25,0.0,2.5,20.022,09-25
2019-09-26,0.0,3.0,16.936,09-26
2019-09-27,0.0,2.5,14.995,09-27
2019-09-28,0.0,3.1,13.051,09-28
2019-09-29,0.0,3.3,11.353,09-29
2019-09-30,1.013952985,4.3,10.021,09-30
2019-10-01,74.17026524,1.9,9.343,10-01
2019-10-02,14.47193972,1.9,149.942,10-02
2019-10-03,5.939468951,3.2,492.453,10-03
2019-10-04,0.841377938,2.0,745.98,10-04
2019-10-05,0.0,2.5,1031.601,10-05
2019-10-06,0.0,2.6,799.528,10-06
2019-10-07,0.0,3.3,363.017,10-07
2019-10-08,0.0,3.3,179.785,10-08
2019-10-09,0.0,3.8,108.044,10-09
2019-10-10,0.0,3.8,76.288,10-10
2019-10-11,0.0,2.9,59.686,10-11
2019-10-12,9.77483754,2.6,50.93,10-12
2019-10-13,30.01255642,2.3,154.93,10-13
2019-10-14,8.825579197,2.8,300.319,10-14
2019-10-15,0.206681979,3.5,301.28,10-15
2019-10-16,14.54965407,2.1,210.256,10-16
2019-10-17,28.25532691,2.0,242.288,10-17
2019-10-18,1.374818186,3.2,408.992,10-18
2019-10-19,0.0,3.3,443.36,10-19
2019-10-20,0.0,2.4,379.699,10-20
2019-10-21,0.378075001,2.4,359.438,10-21
2019-10-22,0.0,3.3,227.743,10-22
2019-10-23,0.0,3.9,124.378,10-23
2019-10-24,0.0,3.8,73.343,10-24
2019-10-25,0.0,4.0,49.641,10-25
2019-10-26,6.381025768,5.3,38.272,10-26
2019-10-27,0.0,2.7,31.652,10-27
2019-10-28,45.56659756,3.5,29.591,10-28
2019-10-29,29.90056405,2.8,148.45,10-29
2019-10-30,21.83009081,2.0,426.196,10-30
2019-10-31,0.0,4.1,494.198,10-31
2019-11-01,0.0,3.9,573.867,11-01
2019-11-02,21.06162235,2.2,612.547,11-02
2019-11-03,0.0,3.8,557.269,11-03
2019-11-04,15.46514611,2.1,433.814,11-04
2019-11-05,0.0,4.2,249.951,11-05
2019-11-06,0.0,4.4,169.247,11-06
2019-11-07,0.0,4.3,130.229,11-07
2019-11-08,0.0,4.2,105.608,11-08
2019-11-09,0.0,4.0,76.479,11-09
2019-11-10,0.0,3.6,54.043,11-10
2019-11-11,0.0,5.2,40.057,11-11
2019-11-12,0.0,3.4,31.383,11-12
2019-11-13,8.973498847,2.6,25.88,11-13
2019-11-14,0.0,4.5,33.323,11-14
2019-11-15,0.0,3.6,37.116,11-15
2019-11-16,0.0,3.8,27.993,11-16
2019-11-17,0.0,4.7,23.196,11-17
2019-11-18,0.0,4.8,19.688,11-18
2019-11-19,0.0,5.5,16.844,11-19
2019-11-20,0.0,5.5,14.835,11-20
2019-11-21,0.0,5.1,13.248,11-21
2019-11-22,3.767987711,3.4,11.878,11-22
2019-11-23,0.0,5.1,10.586,11-23
2019-11-24,0.0,6.0,9.478,11-24
2019-11-25,0.0,6.5,8.708,11-25
2019-11-26,12.14554844,2.7,8.024,11-26
2019-11-27,0.0,4.9,7.747,11-27
2019-11-28,0.0,5.2,8.773,11-28
2019-11-29,0.0,5.7,10.552,11-29
2019-11-30,0.0,5.6,10.745,11-30
2019-12-01,0.0,5.2,9.212,12-01
2019-12-02,0.0,4.3,7.788,12-02
2019-12-03,0.0,4.7,6.915,12-03
2019-12-04,0.059051994,4.6,6.4,12-04
2019-12-05,0.0,5.2,5.669,12-05
2019-12-06,0.0,6.1,4.412,12-06
2019-12-07,0.0,4.5,3.907,12-07
2019-12-08,0.0,5.4,3.582,12-08
2019-12-09,0.0,5.0,3.355,12-09
2019-12-10,0.0,7.1,3.186,12-10
2019-12-11,0.0,8.1,2.967,12-11
2019-12-12,0.0,6.4,2.683,12-12
2019-12-13,0.0,5.6,2.44,12-13
2019-12-14,13.46054261,5.2,2.337,12-14
2019-12-15,49.38266664,2.6,6.522,12-15
2019-12-16,0.0,4.8,11.946,12-16
2019-12-17,1.838770309,3.9,14.615,12-17
2019-12-18,0.0,5.8,14.185,12-18
2019-12-19,0.0,5.6,10.642,12-19
2019-12-20,4.798029795,5.0,9.701,12-20
2019-12-21,0.0,5.4,17.155,12-21
2019-12-22,0.0,4.7,9.965,12-22
2019-12-23,0.0,4.9,7.104,12-23
2019-12-24,0.0,6.1,5.743,12-24
2020-02-10,0.0,3.6,1.03,02-10
2020-02-11,0.0,4.4,1.045,02-11
2020-02-12,0.0,5.7,1.007,02-12
2020-02-13,0.0,5.8,0.933,02-13
2020-02-14,16.82946339,3.6,1.118,02-14
2020-02-15,0.0,4.5,1.369,02-15
2020-02-16,0.0,5.2,1.059,02-16
2020-02-17,59.53376671,3.5,1.118,02-17
2020-02-18,2.481519991,4.6,2.584,02-18
2020-02-19,0.0,3.8,2.797,02-19
2020-02-20,0.0,4.9,6.677,02-20
2020-02-21,0.0,4.9,7.465,02-21
2020-02-22,0.0,3.6,6.771,02-22
2020-02-23,0.0,3.5,4.871,02-23
2020-02-24,0.0,4.1,3.45,02-24
2020-02-25,1.357801785,4.0,2.625,02-25
2020-02-26,0.0,3.6,2.087,02-26
2020-02-27,0.0,3.8,1.741,02-27
2020-02-28,0.0,4.5,1.536,02-28
2020-02-29,0.0,3.7,1.347,02-29
2020-03-01,0.0,3.9,1.221,03-01
2020-03-02,0.0,4.4,1.051,03-02
2020-03-03,0.0,4.3,0.946,03-03
2020-03-04,0.0,3.9,0.863,03-04
2020-03-05,0.0,3.5,0.802,03-05
2020-03-06,0.0,3.4,0.747,03-06
2020-03-07,0.0,4.1,0.713,03-07
2020-03-08,0.0,4.0,0.714,03-08
2020-03-09,0.0,3.9,0.661,03-09
2020-03-10,5.36131942,2.1,0.824,03-10
2020-03-11,0.0,3.3,0.927,03-11
2020-03-12,0.0,3.8,0.782,03-12
2020-03-13,0.0,4.0,0.894,03-13
2020-03-14,3.658531761,2.8,0.94,03-14
2020-03-15,0.435932409,1.9,0.828,03-15
2020-03-16,0.0,3.1,0.803,03-16
2020-03-17,2.596713848,3.5,0.785,03-17
2020-03-18,0.0,2.4,0.765,03-18
2020-03-19,0.0,3.4,0.774,03-19
2020-03-20,0.0,3.0,0.699,03-20
2020-03-21,0.0,3.3,0.657,03-21
2020-03-22,0.0,3.0,0.612,03-22
2020-03-23,0.0,3.3,0.574,03-23
2020-03-24,0.0,3.8,0.561,03-24
2020-03-25,0.0,3.1,0.553,03-25
2020-03-26,0.0,2.7,0.532,03-26
2020-03-27,0.0,3.4,0.513,03-27
2020-03-28,6.622613581,3.0,0.489,03-28
2020-03-29,0.177155982,2.4,0.49,03-29
2020-03-30,0.0,2.4,0.474,03-30
2020-03-31,0.0,2.4,0.46,03-31
2020-04-01,46.17105238,2.3,0.478,04-01
2020-04-02,0.0,4.8,0.727,04-02
2020-04-03,0.0,2.7,0.751,04-03
2020-04-04,0.0,2.2,2.66,04-04
2020-04-05,0.0,2.6,2.935,04-05
2020-04-06,0.0,3.7,2.171,04-06
2020-04-07,0.0,2.4,1.658,04-07
2020-04-08,0.0,2.1,1.356,04-08
2020-04-09,0.0,2.1,1.125,04-09
2020-04-10,0.0,2.1,0.949,04-10
2020-04-11,0.0,1.7,0.823,04-11
2020-04-12,0.0,1.7,0.726,04-12
2020-04-13,1.458296618,1.9,0.649,04-13
2020-04-14,0.029525997,2.9,0.595,04-14
2020-04-15,0.0,3.0,0.542,04-15
2020-04-16,0.059051994,1.8,0.516,04-16
2020-04-17,0.0,1.5,0.49,04-17
2020-04-18,0.0,1.6,0.485,04-18
2020-04-19,0.0,2.1,0.466,04-19
2020-04-20,0.0,1.1,0.449,04-20
2020-04-21,0.0,1.9,0.43,04-21
2020-04-22,0.0,1.5,0.418,04-22
2020-04-23,0.0,2.1,0.405,04-23
2020-04-24,0.0,2.7,0.399,04-24
2020-04-25,4.113131465,2.5,0.379,04-25
2020-04-26,0.0,1.8,0.379,04-26
2020-04-27,25.92155295,2.7,0.38,04-27
2020-04-28,24.93688599,1.2,0.511,04-28
2020-04-29,0.0,2.4,0.653,04-29
2020-04-30,0.0,1.7,0.641,04-30
2020-05-01,0.059051994,1.2,0.922,05-01
2020-05-02,0.0,1.1,1.046,05-02
2020-05-03,0.0,1.2,1.009,05-03
2020-05-04,1.779643804,1.3,1.038,05-04
2020-05-05,0.0,2.3,0.946,05-05
2020-05-06,0.0,1.7,0.836,05-06
2020-05-07,0.0,0.9,0.742,05-07
2020-05-08,0.0,0.9,0.667,05-08
2020-05-09,0.0,1.1,0.608,05-09
2020-05-10,0.0,1.7,0.474,05-10
2020-05-11,0.0,1.6,0.445,05-11
2020-05-12,5.277894981,1.0,0.446,05-12
2020-05-13,0.0,1.2,0.358,05-13
2020-05-14,0.0,1.2,0.344,05-14
2020-05-15,0.0,1.8,0.354,05-15
2020-05-16,0.0,3.1,0.316,05-16
2020-05-17,0.0,1.8,0.341,05-17
2020-05-18,0.0,0.9,0.445,05-18
2020-05-19,0.0,1.2,0.358,05-19
2020-05-20,1.689384317,2.1,0.354,05-20
2020-05-21,24.94711753,1.1,0.35,05-21
2020-05-22,50.38889055,0.8,0.467,05-22
2020-05-23,5.60215816,1.0,9.347,05-23
2020-05-24,0.0,1.9,45.256,05-24
2020-05-25,0.0,2.0,75.898,05-25
2020-05-26,0.0,1.0,39.641,05-26
2020-05-27,0.0,0.3,23.1,05-27
2020-05-28,0.0,0.6,16.601,05-28
2020-05-29,0.0,0.5,12.102,05-29
2020-05-30,0.0,1.0,9.189,05-30
2020-05-31,0.0,2.0,7.444,05-31
2020-06-01,0.0,0.8,6.182,06-01
2020-06-02,0.0,0.5,4.73,06-02
2020-06-03,0.0,0.2,3.525,06-03
2020-06-04,0.0,0.5,2.731,06-04
2020-06-05,31.08254336,0.9,2.38,06-05
2020-06-06,0.0,0.9,4.466,06-06
2020-06-07,0.085929647,0.9,8.551,06-07
2020-06-08,0.0,0.8,14.335,06-08
2020-06-09,0.0,0.7,12.154,06-09
2020-06-10,0.0,0.7,10.461,06-10
2020-06-11,27.66533641,0.7,8.774,06-11
2020-06-12,2.004361355,1.0,19.258,06-12
2020-06-13,0.0,1.9,30.484,06-13
2020-06-14,0.0,0.2,31.331,06-14
2020-06-15,0.406919338,0.9,31.991,06-15
2020-06-16,0.0,0.9,36.985,06-16
2020-06-17,9.158309268,1.6,25.87,06-17
2020-06-18,19.87608823,1.4,19.544,06-18
2020-06-19,2.132981406,0.8,21.981,06-19
2020-06-20,6.946625091,1.1,33.524,06-20
2020-06-21,7.445169097,1.0,47.067,06-21
2020-06-22,1.597249356,0.9,56.507,06-22
2020-06-23,0.0,1.0,57.962,06-23
2020-06-24,20.50476475,0.8,45.61,06-24
2020-06-25,0.0,1.3,44.22,06-25
2020-06-26,0.0,0.7,47.904,06-26
2020-06-27,0.0,0.7,47.906,06-27
2020-06-28,0.0,0.4,48.107,06-28
2020-06-29,11.28557964,1.3,44.335,06-29
2020-06-30,12.03513428,1.1,31.055,06-30
2020-07-01,0.419629603,1.0,55.847,07-01
2020-07-02,0.0,1.1,72.074,07-02
2020-07-03,0.0,0.5,69.375,07-03
2020-07-04,0.0,0.5,44.722,07-04
2020-07-05,0.0,0.6,32.136,07-05
2020-07-06,0.0,0.2,24.878,07-06
2020-07-07,1.887822575,0.7,19.884,07-07
2020-07-08,16.22896215,0.7,17.54,07-08
2020-07-09,0.0,0.5,26.344,07-09
2020-07-10,0.0,0.7,33.729,07-10
2020-07-11,0.0,0.7,35.552,07-11
2020-07-12,0.0,0.8,31.625,07-12
2020-07-13,0.0,1.5,24.655,07-13
2020-07-14,0.0,0.7,19.536,07-14
2020-07-15,0.0,0.4,15.743,07-15
2020-07-16,0.0,0.6,13.08,07-16
2020-07-17,0.0,0.6,11.341,07-17
2020-07-18,0.0,0.8,10.228,07-18
2020-07-19,0.0,2.4,9.46,07-19
2020-07-20,0.0,2.5,8.834,07-20
2020-07-21,0.0,1.2,8.199,07-21
2020-07-22,0.0,1.0,7.614,07-22
2020-07-23,0.0,1.8,7.143,07-23
2020-07-24,14.6927081,1.2,6.752,07-24
2020-07-25,0.0,1.3,7.182,07-25
2020-07-26,0.0,0.8,8.606,07-26
2020-07-27,0.169725223,1.1,9.135,07-27
2020-07-28,0.0,1.2,8.447,07-28
2020-07-29,0.0,0.5,7.768,07-29
2020-07-30,0.0,0.7,7.061,07-30
2020-07-31,0.0,0.7,6.578,07-31
2020-08-01,0.0,0.8,6.012,08-01
2020-08-02,0.0,1.0,4.934,08-02
2020-08-03,0.0,1.1,4.352,08-03
2020-08-04,0.0,1.0,3.917,08-04
2020-08-05,0.0,1.8,3.552,08-05
2020-08-06,0.0,2.0,3.222,08-06
2020-08-07,0.0,1.3,2.948,08-07
2020-08-08,0.0,1.2,2.599,08-08
2020-08-09,0.0,1.4,2.423,08-09
2020-08-10,1.63524845,2.5,2.429,08-10
2020-08-11,0.0,1.5,2.102,08-11
2020-08-12,0.0,0.9,1.833,08-12
2020-08-13,0.0,0.8,1.737,08-13
2020-08-14,0.0,1.2,1.674,08-14
2020-08-15,0.0,1.8,1.555,08-15
2020-08-16,0.0,1.9,1.417,08-16
2020-08-17,0.0,1.3,1.481,08-17
2020-08-18,0.0,1.3,1.245,08-18
2020-08-19,0.0,1.9,1.102,08-19
2020-08-20,0.0,1.5,0.998,08-20
2020-08-21,0.0,1.6,0.937,08-21
2020-08-22,0.0,1.3,0.861,08-22
2020-08-23,0.0,1.9,0.85,08-23
2020-08-24,0.0,2.5,0.819,08-24
2020-08-25,0.0,1.3,0.746,08-25
2020-08-26,2.491429863,1.5,0.732,08-26
2020-08-27,43.9596282,1.3,0.838,08-27
2020-08-28,0.515577882,1.3,7.948,08-28
2020-08-29,1.357801785,1.5,19.718,08-29
2020-08-30,0.0,1.6,28.762,08-30
2020-08-31,0.339450446,1.5,29.605,08-31
2020-09-01,24.97511667,1.7,25.032,09-01
2020-09-02,16.30495786,1.4,109.846,09-02
2020-09-03,0.0,1.8,283.042,09-03
2020-09-04,0.0,1.7,263.733,09-04
2020-09-05,0.0,2.3,168.241,09-05
2020-09-06,0.0,2.1,141.391,09-06
2020-09-07,0.0,2.2,101.699,09-07
2020-09-08,0.314722202,3.1,54.651,09-08
2020-09-09,0.0,1.4,29.568,09-09
2020-09-10,0.0,2.1,20.668,09-10
2020-09-11,22.9895502,1.7,17.166,09-11
2020-09-12,6.740049012,2.1,16.024,09-12
2020-09-13,13.55111778,1.4,20.848,09-13
2020-09-14,0.0,2.3,32.986,09-14
2020-09-15,0.209814801,1.9,54.343,09-15
2020-09-16,0.0,1.9,64.261,09-16
2020-09-17,0.0,2.2,54.202,09-17
2020-09-18,0.0,3.1,40.977,09-18
2020-09-19,0.0,2.5,27.788,09-19
